X,Y,Vort
-9.798994974874372099e-01,5.276381909547738225e-01,-4.977771596717653901e-01
-9.698492462311557594e-01,5.276381909547738225e-01,-6.532462701697991925e-01
-9.597989949748744198e-01,5.276381909547738225e-01,-8.074073581922986964e-01
-9.497487437185929693e-01,5.276381909547738225e-01,-9.602786287121691799e-01
-9.396984924623115187e-01,5.276381909547738225e-01,-1.110217097912846729e+00
-9.296482412060301792e-01,5.276381909547738225e-01,-1.255163022806778494e+00
-9.195979899497487287e-01,5.276381909547738225e-01,-1.396387284080458313e+00
-9.095477386934673891e-01,5.276381909547738225e-01,-1.539414117276366456e+00
-8.994974874371859386e-01,5.276381909547738225e-01,-1.683424470039230014e+00
-8.894472361809044880e-01,5.276381909547738225e-01,-1.829423406663676088e+00
-8.793969849246231485e-01,5.276381909547738225e-01,-1.977312929200365721e+00
-8.693467336683416979e-01,5.276381909547738225e-01,-2.125547688654300327e+00
-8.592964824120603584e-01,5.276381909547738225e-01,-2.272719620569614740e+00
-8.492462311557789079e-01,5.276381909547738225e-01,-2.417978251588083438e+00
-8.391959798994974573e-01,5.276381909547738225e-01,-2.560004536909564976e+00
-8.291457286432161178e-01,5.276381909547738225e-01,-2.697288036394146715e+00
-8.190954773869346672e-01,5.276381909547738225e-01,-2.827617151544987717e+00
-8.090452261306533277e-01,5.276381909547738225e-01,-2.951266241349887132e+00
-7.989949748743718771e-01,5.276381909547738225e-01,-3.075503937606246296e+00
-7.889447236180904266e-01,5.276381909547738225e-01,-3.204653803028028491e+00
-7.788944723618089760e-01,5.276381909547738225e-01,-3.334425288274429633e+00
-7.688442211055276365e-01,5.276381909547738225e-01,-3.451851090454128190e+00
-7.587939698492462970e-01,5.276381909547738225e-01,-3.562191072043218387e+00
-7.487437185929648464e-01,5.276381909547738225e-01,-3.667901073909486609e+00
-7.386934673366833959e-01,5.276381909547738225e-01,-3.769372041235040438e+00
-7.286432160804019453e-01,5.276381909547738225e-01,-3.866944702672549194e+00
-7.185929648241206058e-01,5.276381909547738225e-01,-3.960792155699304207e+00
-7.085427135678392663e-01,5.276381909547738225e-01,-4.050952473747870819e+00
-6.984924623115578157e-01,5.276381909547738225e-01,-4.137466006621845160e+00
-6.884422110552763652e-01,5.276381909547738225e-01,-4.220244165443674866e+00
-6.783919597989949146e-01,5.276381909547738225e-01,-4.299233855096455947e+00
-6.683417085427135751e-01,5.276381909547738225e-01,-4.374456314124367751e+00
-6.582914572864322356e-01,5.276381909547738225e-01,-4.445899053673407764e+00
-6.482412060301507850e-01,5.276381909547738225e-01,-4.513335165937029991e+00
-6.381909547738693345e-01,5.276381909547738225e-01,-4.576356692426124084e+00
-6.281407035175878839e-01,5.276381909547738225e-01,-4.634544870471902556e+00
-6.180904522613065444e-01,5.276381909547738225e-01,-4.686792510396104561e+00
-6.080402010050250938e-01,5.276381909547738225e-01,-4.732919828422361697e+00
-5.979899497487437543e-01,5.276381909547738225e-01,-4.775103303199600191e+00
-5.879396984924623037e-01,5.276381909547738225e-01,-4.812440859399387705e+00
-5.778894472361808532e-01,5.276381909547738225e-01,-4.845180804525782925e+00
-5.678391959798995137e-01,5.276381909547738225e-01,-4.874902886757904952e+00
-5.577889447236180631e-01,5.276381909547738225e-01,-4.904104646198621076e+00
-5.477386934673367236e-01,5.276381909547738225e-01,-4.931666916857309957e+00
-5.376884422110552730e-01,5.276381909547738225e-01,-4.955728547527135319e+00
-5.276381909547738225e-01,5.276381909547738225e-01,-4.975084886709018939e+00
-5.175879396984924830e-01,5.276381909547738225e-01,-4.989453200806422295e+00
-5.075376884422110324e-01,5.276381909547738225e-01,-4.998531274918230238e+00
-4.974874371859296929e-01,5.276381909547738225e-01,-5.002075631669097078e+00
-4.874371859296482423e-01,5.276381909547738225e-01,-5.002058525354152962e+00
-4.773869346733667918e-01,5.276381909547738225e-01,-4.998633244686708998e+00
-4.673366834170854522e-01,5.276381909547738225e-01,-4.990868790066241623e+00
-4.572864321608040017e-01,5.276381909547738225e-01,-4.977912249479968132e+00
-4.472361809045225511e-01,5.276381909547738225e-01,-4.959522174836412667e+00
-4.371859296482412116e-01,5.276381909547738225e-01,-4.936312810180837118e+00
-4.271356783919597611e-01,5.276381909547738225e-01,-4.908945389298262185e+00
-4.170854271356784215e-01,5.276381909547738225e-01,-4.881221482615414331e+00
-4.070351758793969710e-01,5.276381909547738225e-01,-4.849890038219800026e+00
-3.969849246231155204e-01,5.276381909547738225e-01,-4.801589095979202249e+00
-3.869346733668341809e-01,5.276381909547738225e-01,-4.736899310120701756e+00
-3.768844221105527303e-01,5.276381909547738225e-01,-4.664612087893052816e+00
-3.668341708542713908e-01,5.276381909547738225e-01,-4.597332937068421721e+00
-3.567839195979899403e-01,5.276381909547738225e-01,-4.538600300547631861e+00
-3.467336683417084897e-01,5.276381909547738225e-01,-4.482848399772807468e+00
-3.366834170854271502e-01,5.276381909547738225e-01,-4.423597135700669369e+00
-3.266331658291456996e-01,5.276381909547738225e-01,-4.356929035636418313e+00
-3.165829145728643601e-01,5.276381909547738225e-01,-4.280987463175524255e+00
-3.065326633165829096e-01,5.276381909547738225e-01,-4.193054182879302871e+00
-2.964824120603014590e-01,5.276381909547738225e-01,-4.090127243950688829e+00
-2.864321608040201195e-01,5.276381909547738225e-01,-3.969703185399552137e+00
-2.763819095477386689e-01,5.276381909547738225e-01,-3.835625800742203051e+00
-2.663316582914573294e-01,5.276381909547738225e-01,-3.692883538121390696e+00
-2.562814070351758788e-01,5.276381909547738225e-01,-3.545338182395493920e+00
-2.462311557788944283e-01,5.276381909547738225e-01,-3.396876764974237961e+00
-2.361809045226130888e-01,5.276381909547738225e-01,-3.255475887024644965e+00
-2.261306532663316382e-01,5.276381909547738225e-01,-3.129167329859039892e+00
-2.160804020100501877e-01,5.276381909547738225e-01,-3.015877690080610130e+00
-2.060301507537688481e-01,5.276381909547738225e-01,-2.905924961894656544e+00
-1.959798994974873976e-01,5.276381909547738225e-01,-2.790622137112890311e+00
-1.859296482412060580e-01,5.276381909547738225e-01,-2.666756312172043675e+00
-1.758793969849246075e-01,5.276381909547738225e-01,-2.540501430033932806e+00
-1.658291457286431569e-01,5.276381909547738225e-01,-2.418121892604958134e+00
-1.557788944723618174e-01,5.276381909547738225e-01,-2.296197617137781588e+00
-1.457286432160803669e-01,5.276381909547738225e-01,-2.173873940776898106e+00
-1.356783919597990273e-01,5.276381909547738225e-01,-2.050634985557979739e+00
-1.256281407035175768e-01,5.276381909547738225e-01,-1.925413118201017459e+00
-1.155778894472361262e-01,5.276381909547738225e-01,-1.796937289872312604e+00
-1.055276381909547867e-01,5.276381909547738225e-01,-1.664175469953219189e+00
-9.547738693467333615e-02,5.276381909547738225e-01,-1.526359806234697469e+00
-8.542713567839199662e-02,5.276381909547738225e-01,-1.384624149897664580e+00
-7.537688442211054607e-02,5.276381909547738225e-01,-1.239066884328610785e+00
-6.532663316582909552e-02,5.276381909547738225e-01,-1.089443894687257997e+00
-5.527638190954775599e-02,5.276381909547738225e-01,-9.359079883091847574e-01
-4.522613065326630544e-02,5.276381909547738225e-01,-7.785872754032894250e-01
-3.517587939698496591e-02,5.276381909547738225e-01,-6.167073516793499799e-01
-2.512562814070351536e-02,5.276381909547738225e-01,-4.495825953448595591e-01
-1.507537688442206480e-02,5.276381909547738225e-01,-2.790075945261368262e-01
-5.025125628140725276e-03,5.276381909547738225e-01,-1.068868865018993836e-01
5.025125628140614253e-03,5.276381909547738225e-01,6.576060864050289889e-02
1.507537688442206480e-02,5.276381909547738225e-01,2.413204583653101587e-01
2.512562814070351536e-02,5.276381909547738225e-01,4.185147777277059555e-01
3.517587939698496591e-02,5.276381909547738225e-01,5.954209680346774780e-01
4.522613065326641646e-02,5.276381909547738225e-01,7.706138952420218402e-01
5.527638190954764497e-02,5.276381909547738225e-01,9.429006285355825412e-01
6.532663316582909552e-02,5.276381909547738225e-01,1.110567586569110476e+00
7.537688442211054607e-02,5.276381909547738225e-01,1.271913806689872084e+00
8.542713567839199662e-02,5.276381909547738225e-01,1.426393099065483616e+00
9.547738693467344717e-02,5.276381909547738225e-01,1.572992847541479389e+00
1.055276381909548977e-01,5.276381909547738225e-01,1.708206387644936486e+00
1.155778894472361262e-01,5.276381909547738225e-01,1.831620336889719702e+00
1.256281407035175768e-01,5.276381909547738225e-01,1.945847600167573299e+00
1.356783919597990273e-01,5.276381909547738225e-01,2.053685447753044180e+00
1.457286432160804779e-01,5.276381909547738225e-01,2.157323015695488788e+00
1.557788944723619284e-01,5.276381909547738225e-01,2.259062246978646549e+00
1.658291457286431569e-01,5.276381909547738225e-01,2.362126665851637775e+00
1.758793969849246075e-01,5.276381909547738225e-01,2.469308500355693603e+00
1.859296482412060580e-01,5.276381909547738225e-01,2.577660021588388251e+00
1.959798994974875086e-01,5.276381909547738225e-01,2.685258428268341824e+00
2.060301507537689591e-01,5.276381909547738225e-01,2.792117671092117170e+00
2.160804020100501877e-01,5.276381909547738225e-01,2.899225170717465883e+00
2.261306532663316382e-01,5.276381909547738225e-01,3.006908946346511957e+00
2.361809045226130888e-01,5.276381909547738225e-01,3.115397961063316234e+00
2.462311557788945393e-01,5.276381909547738225e-01,3.224013519567771269e+00
2.562814070351759899e-01,5.276381909547738225e-01,3.332705253346008867e+00
2.663316582914572184e-01,5.276381909547738225e-01,3.441466232580578044e+00
2.763819095477386689e-01,5.276381909547738225e-01,3.549898639115077525e+00
2.864321608040201195e-01,5.276381909547738225e-01,3.656872546202959207e+00
2.964824120603015700e-01,5.276381909547738225e-01,3.760983297105153333e+00
3.065326633165830206e-01,5.276381909547738225e-01,3.862329292078358289e+00
3.165829145728642491e-01,5.276381909547738225e-01,3.964320814016401240e+00
3.266331658291456996e-01,5.276381909547738225e-01,4.065388608204635545e+00
3.366834170854271502e-01,5.276381909547738225e-01,4.163527594114531105e+00
3.467336683417086007e-01,5.276381909547738225e-01,4.257484375423942424e+00
3.567839195979900513e-01,5.276381909547738225e-01,4.345990378989727176e+00
3.668341708542712798e-01,5.276381909547738225e-01,4.427182343703974787e+00
3.768844221105527303e-01,5.276381909547738225e-01,4.499292631926739006e+00
3.869346733668341809e-01,5.276381909547738225e-01,4.562247242395293334e+00
3.969849246231156314e-01,5.276381909547738225e-01,4.618004402216736359e+00
4.070351758793970820e-01,5.276381909547738225e-01,4.667462379130370209e+00
4.170854271356783105e-01,5.276381909547738225e-01,4.711273040608646490e+00
4.271356783919597611e-01,5.276381909547738225e-01,4.747950534014254487e+00
4.371859296482412116e-01,5.276381909547738225e-01,4.778286595722483376e+00
4.472361809045226622e-01,5.276381909547738225e-01,4.804070748094267707e+00
4.572864321608041127e-01,5.276381909547738225e-01,4.824679378935978313e+00
4.673366834170853412e-01,5.276381909547738225e-01,4.839472242980105143e+00
4.773869346733667918e-01,5.276381909547738225e-01,4.848395552853856927e+00
4.874371859296482423e-01,5.276381909547738225e-01,4.852308711391023266e+00
4.974874371859296929e-01,5.276381909547738225e-01,4.852311714969302692e+00
5.075376884422111434e-01,5.276381909547738225e-01,4.848707024630646956e+00
5.175879396984925940e-01,5.276381909547738225e-01,4.840134500111963334e+00
5.276381909547738225e-01,5.276381909547738225e-01,4.826062473160032340e+00
5.376884422110552730e-01,5.276381909547738225e-01,4.807506865820491804e+00
5.477386934673367236e-01,5.276381909547738225e-01,4.785681183684657114e+00
5.577889447236181741e-01,5.276381909547738225e-01,4.760709789115292523e+00
5.678391959798996247e-01,5.276381909547738225e-01,4.732722292639025774e+00
5.778894472361808532e-01,5.276381909547738225e-01,4.701820884612760487e+00
5.879396984924623037e-01,5.276381909547738225e-01,4.668000281243211980e+00
5.979899497487437543e-01,5.276381909547738225e-01,4.631225191725886425e+00
6.080402010050252049e-01,5.276381909547738225e-01,4.590606219274191879e+00
6.180904522613066554e-01,5.276381909547738225e-01,4.544412877332324463e+00
6.281407035175878839e-01,5.276381909547738225e-01,4.492687433150098109e+00
6.381909547738693345e-01,5.276381909547738225e-01,4.435528078749962688e+00
6.482412060301507850e-01,5.276381909547738225e-01,4.372918538466588068e+00
6.582914572864322356e-01,5.276381909547738225e-01,4.304762728368744185e+00
6.683417085427136861e-01,5.276381909547738225e-01,4.230956634717801812e+00
6.783919597989949146e-01,5.276381909547738225e-01,4.151684294870628733e+00
6.884422110552763652e-01,5.276381909547738225e-01,4.068089416861877972e+00
6.984924623115578157e-01,5.276381909547738225e-01,3.979829852284086034e+00
7.085427135678392663e-01,5.276381909547738225e-01,3.884709131857785991e+00
7.185929648241207168e-01,5.276381909547738225e-01,3.781251578991032591e+00
7.286432160804019453e-01,5.276381909547738225e-01,3.676506422019021780e+00
7.386934673366833959e-01,5.276381909547738225e-01,3.569306410288674236e+00
7.487437185929648464e-01,5.276381909547738225e-01,3.457957222323703395e+00
7.587939698492462970e-01,5.276381909547738225e-01,3.342746134586380702e+00
7.688442211055277475e-01,5.276381909547738225e-01,3.223912792816178818e+00
7.788944723618089760e-01,5.276381909547738225e-01,3.101808585918866434e+00
7.889447236180904266e-01,5.276381909547738225e-01,2.977461084169832350e+00
7.989949748743718771e-01,5.276381909547738225e-01,2.852029644763603322e+00
8.090452261306533277e-01,5.276381909547738225e-01,2.726749308501600133e+00
8.190954773869347783e-01,5.276381909547738225e-01,2.601664878582998774e+00
8.291457286432160068e-01,5.276381909547738225e-01,2.475084285617894952e+00
8.391959798994974573e-01,5.276381909547738225e-01,2.344185048609299660e+00
8.492462311557789079e-01,5.276381909547738225e-01,2.209283628032691738e+00
8.592964824120603584e-01,5.276381909547738225e-01,2.072631666065502198e+00
8.693467336683418090e-01,5.276381909547738225e-01,1.936218442973463461e+00
8.793969849246230375e-01,5.276381909547738225e-01,1.800729180615467717e+00
8.894472361809044880e-01,5.276381909547738225e-01,1.666211583694509279e+00
8.994974874371859386e-01,5.276381909547738225e-01,1.532725897682193139e+00
9.095477386934673891e-01,5.276381909547738225e-01,1.401095423977435361e+00
9.195979899497488397e-01,5.276381909547738225e-01,1.271981144374592088e+00
9.296482412060300682e-01,5.276381909547738225e-01,1.146608568947793394e+00
9.396984924623115187e-01,5.276381909547738225e-01,1.022379288722112367e+00
9.497487437185929693e-01,5.276381909547738225e-01,8.977961648623591362e-01
9.597989949748744198e-01,5.276381909547738225e-01,7.731967051139588820e-01
9.698492462311558704e-01,5.276381909547738225e-01,6.488685608626628687e-01
9.798994974874373209e-01,5.276381909547738225e-01,5.246265040891007203e-01
9.899497487437185494e-01,5.276381909547738225e-01,3.996071591054496386e-01
1.000000000000000000e+00,5.276381909547738225e-01,2.728974345921744149e-01
-1.000000000000000000e+00,5.376884422110552730e-01,-2.155903720366432463e-01
-9.899497487437185494e-01,5.376884422110552730e-01,-3.734635265855325015e-01
-9.798994974874372099e-01,5.376884422110552730e-01,-5.285668635485993860e-01
-9.698492462311557594e-01,5.376884422110552730e-01,-6.816119290891596849e-01
-9.597989949748744198e-01,5.376884422110552730e-01,-8.327381593022945561e-01
-9.497487437185929693e-01,5.376884422110552730e-01,-9.801846616903084897e-01
-9.396984924623115187e-01,5.376884422110552730e-01,-1.121936369124018062e+00
-9.296482412060301792e-01,5.376884422110552730e-01,-1.259472504831093520e+00
-9.195979899497487287e-01,5.376884422110552730e-01,-1.398836440326118424e+00
-9.095477386934673891e-01,5.376884422110552730e-01,-1.539529263758161903e+00
-8.994974874371859386e-01,5.376884422110552730e-01,-1.681032212659780312e+00
-8.894472361809044880e-01,5.376884422110552730e-01,-1.824765458298364784e+00
-8.793969849246231485e-01,5.376884422110552730e-01,-1.970819814176602236e+00
-8.693467336683416979e-01,5.376884422110552730e-01,-2.117657231264372442e+00
-8.592964824120603584e-01,5.376884422110552730e-01,-2.263411918012421697e+00
-8.492462311557789079e-01,5.376884422110552730e-01,-2.406171874413266742e+00
-8.391959798994974573e-01,5.376884422110552730e-01,-2.544435521025109725e+00
-8.291457286432161178e-01,5.376884422110552730e-01,-2.676081026399145468e+00
-8.190954773869346672e-01,5.376884422110552730e-01,-2.800695158813056196e+00
-8.090452261306533277e-01,5.376884422110552730e-01,-2.923010642919618984e+00
-7.989949748743718771e-01,5.376884422110552730e-01,-3.046957237923162864e+00
-7.889447236180904266e-01,5.376884422110552730e-01,-3.175655477726559539e+00
-7.788944723618089760e-01,5.376884422110552730e-01,-3.308351803613688080e+00
-7.688442211055276365e-01,5.376884422110552730e-01,-3.434363147142985184e+00
-7.587939698492462970e-01,5.376884422110552730e-01,-3.547716065087896276e+00
-7.487437185929648464e-01,5.376884422110552730e-01,-3.654173818375790805e+00
-7.386934673366833959e-01,5.376884422110552730e-01,-3.756176675196092773e+00
-7.286432160804019453e-01,5.376884422110552730e-01,-3.854107750280629130e+00
-7.185929648241206058e-01,5.376884422110552730e-01,-3.948241064700043434e+00
-7.085427135678392663e-01,5.376884422110552730e-01,-4.038642858431146898e+00
-6.984924623115578157e-01,5.376884422110552730e-01,-4.125353589503864882e+00
-6.884422110552763652e-01,5.376884422110552730e-01,-4.208271878020944712e+00
-6.783919597989949146e-01,5.376884422110552730e-01,-4.287337265111114348e+00
-6.683417085427135751e-01,5.376884422110552730e-01,-4.362565714976526898e+00
-6.582914572864322356e-01,5.376884422110552730e-01,-4.433899840808980031e+00
-6.482412060301507850e-01,5.376884422110552730e-01,-4.500993742794811681e+00
-6.381909547738693345e-01,5.376884422110552730e-01,-4.563431642591067039e+00
-6.281407035175878839e-01,5.376884422110552730e-01,-4.620031626052000462e+00
-6.180904522613065444e-01,5.376884422110552730e-01,-4.670150828684731970e+00
-6.080402010050250938e-01,5.376884422110552730e-01,-4.715387869714192881e+00
-5.979899497487437543e-01,5.376884422110552730e-01,-4.756799896287894569e+00
-5.879396984924623037e-01,5.376884422110552730e-01,-4.793414144586826353e+00
-5.778894472361808532e-01,5.376884422110552730e-01,-4.825202687266751944e+00
-5.678391959798995137e-01,5.376884422110552730e-01,-4.853325727826831582e+00
-5.577889447236180631e-01,5.376884422110552730e-01,-4.878708389885812124e+00
-5.477386934673367236e-01,5.376884422110552730e-01,-4.903868690851580503e+00
-5.376884422110552730e-01,5.376884422110552730e-01,-4.927695525010217459e+00
-5.276381909547738225e-01,5.376884422110552730e-01,-4.948339554077485936e+00
-5.175879396984924830e-01,5.376884422110552730e-01,-4.964043115530326844e+00
-5.075376884422110324e-01,5.376884422110552730e-01,-4.974235809063552338e+00
-4.974874371859296929e-01,5.376884422110552730e-01,-4.978675956616116949e+00
-4.874371859296482423e-01,5.376884422110552730e-01,-4.979375397397719283e+00
-4.773869346733667918e-01,5.376884422110552730e-01,-4.976503613950363558e+00
-4.673366834170854522e-01,5.376884422110552730e-01,-4.969154186332582768e+00
-4.572864321608040017e-01,5.376884422110552730e-01,-4.956966989972293902e+00
-4.472361809045225511e-01,5.376884422110552730e-01,-4.940519226479483272e+00
-4.371859296482412116e-01,5.376884422110552730e-01,-4.920465088106459994e+00
-4.271356783919597611e-01,5.376884422110552730e-01,-4.900515848416260312e+00
-4.170854271356784215e-01,5.376884422110552730e-01,-4.880392866941421381e+00
-4.070351758793969710e-01,5.376884422110552730e-01,-4.849520134875309196e+00
-3.969849246231155204e-01,5.376884422110552730e-01,-4.801647891649703404e+00
-3.869346733668341809e-01,5.376884422110552730e-01,-4.737976359691138839e+00
-3.768844221105527303e-01,5.376884422110552730e-01,-4.662029120823462769e+00
-3.668341708542713908e-01,5.376884422110552730e-01,-4.584603388200923391e+00
-3.567839195979899403e-01,5.376884422110552730e-01,-4.512733224230535356e+00
-3.467336683417084897e-01,5.376884422110552730e-01,-4.450016336956560181e+00
-3.366834170854271502e-01,5.376884422110552730e-01,-4.390900120130945439e+00
-3.266331658291456996e-01,5.376884422110552730e-01,-4.328785533031364707e+00
-3.165829145728643601e-01,5.376884422110552730e-01,-4.256874730768534398e+00
-3.065326633165829096e-01,5.376884422110552730e-01,-4.171822428229490676e+00
-2.964824120603014590e-01,5.376884422110552730e-01,-4.070592166610813578e+00
-2.864321608040201195e-01,5.376884422110552730e-01,-3.950270614316281126e+00
-2.763819095477386689e-01,5.376884422110552730e-01,-3.814582547452533223e+00
-2.663316582914573294e-01,5.376884422110552730e-01,-3.668639818120009277e+00
-2.562814070351758788e-01,5.376884422110552730e-01,-3.520952258777734656e+00
-2.462311557788944283e-01,5.376884422110552730e-01,-3.380483837202493902e+00
-2.361809045226130888e-01,5.376884422110552730e-01,-3.255255310972509974e+00
-2.261306532663316382e-01,5.376884422110552730e-01,-3.143045617841902839e+00
-2.160804020100501877e-01,5.376884422110552730e-01,-3.036559415209328261e+00
-2.060301507537688481e-01,5.376884422110552730e-01,-2.927694464653216588e+00
-1.959798994974873976e-01,5.376884422110552730e-01,-2.813441865329669334e+00
-1.859296482412060580e-01,5.376884422110552730e-01,-2.691039261933213744e+00
-1.758793969849246075e-01,5.376884422110552730e-01,-2.561957422941758988e+00
-1.658291457286431569e-01,5.376884422110552730e-01,-2.434126548025533410e+00
-1.557788944723618174e-01,5.376884422110552730e-01,-2.309717409587858317e+00
-1.457286432160803669e-01,5.376884422110552730e-01,-2.184689237045791987e+00
-1.356783919597990273e-01,5.376884422110552730e-01,-2.058135110320559402e+00
-1.256281407035175768e-01,5.376884422110552730e-01,-1.929606053556359724e+00
-1.155778894472361262e-01,5.376884422110552730e-01,-1.798748768944488985e+00
-1.055276381909547867e-01,5.376884422110552730e-01,-1.664607280311319659e+00
-9.547738693467333615e-02,5.376884422110552730e-01,-1.526390584745231926e+00
-8.542713567839199662e-02,5.376884422110552730e-01,-1.385061618363638170e+00
-7.537688442211054607e-02,5.376884422110552730e-01,-1.240684181404727804e+00
-6.532663316582909552e-02,5.376884422110552730e-01,-1.092952540270642370e+00
-5.527638190954775599e-02,5.376884422110552730e-01,-9.407177822417630564e-01
-4.522613065326630544e-02,5.376884422110552730e-01,-7.830141945554045524e-01
-3.517587939698496591e-02,5.376884422110552730e-01,-6.191809642467821506e-01
-2.512562814070351536e-02,5.376884422110552730e-01,-4.515584736519336340e-01
-1.507537688442206480e-02,5.376884422110552730e-01,-2.816587679542408296e-01
-5.025125628140725276e-03,5.376884422110552730e-01,-1.109021810909932709e-01
5.025125628140614253e-03,5.376884422110552730e-01,6.054697455382707094e-02
1.507537688442206480e-02,5.376884422110552730e-01,2.353488873848764706e-01
2.512562814070351536e-02,5.376884422110552730e-01,4.122690899457810421e-01
3.517587939698496591e-02,5.376884422110552730e-01,5.893359004936957746e-01
4.522613065326641646e-02,5.376884422110552730e-01,7.641232759897973459e-01
5.527638190954764497e-02,5.376884422110552730e-01,9.347489851551828988e-01
6.532663316582909552e-02,5.376884422110552730e-01,1.099509754992942678e+00
7.537688442211054607e-02,5.376884422110552730e-01,1.257822943573517982e+00
8.542713567839199662e-02,5.376884422110552730e-01,1.410144694628675976e+00
9.547738693467344717e-02,5.376884422110552730e-01,1.554134668377119999e+00
1.055276381909548977e-01,5.376884422110552730e-01,1.687084474147725555e+00
1.155778894472361262e-01,5.376884422110552730e-01,1.808474058058306966e+00
1.256281407035175768e-01,5.376884422110552730e-01,1.920900736514719709e+00
1.356783919597990273e-01,5.376884422110552730e-01,2.027288828369480989e+00
1.457286432160804779e-01,5.376884422110552730e-01,2.131498458201313451e+00
1.557788944723619284e-01,5.376884422110552730e-01,2.236914758812941884e+00
1.658291457286431569e-01,5.376884422110552730e-01,2.346319491107347055e+00
1.758793969849246075e-01,5.376884422110552730e-01,2.456640602213612912e+00
1.859296482412060580e-01,5.376884422110552730e-01,2.566240636477933545e+00
1.959798994974875086e-01,5.376884422110552730e-01,2.674598157507689145e+00
2.060301507537689591e-01,5.376884422110552730e-01,2.782277597619716936e+00
2.160804020100501877e-01,5.376884422110552730e-01,2.890113494359387136e+00
2.261306532663316382e-01,5.376884422110552730e-01,2.997783303150463041e+00
2.361809045226130888e-01,5.376884422110552730e-01,3.105863888135590223e+00
2.462311557788945393e-01,5.376884422110552730e-01,3.214473736857305308e+00
2.562814070351759899e-01,5.376884422110552730e-01,3.322884694653802651e+00
2.663316582914572184e-01,5.376884422110552730e-01,3.431044438862056456e+00
2.763819095477386689e-01,5.376884422110552730e-01,3.538774578215097222e+00
2.864321608040201195e-01,5.376884422110552730e-01,3.645009922010882697e+00
2.964824120603015700e-01,5.376884422110552730e-01,3.748374040451100342e+00
3.065326633165830206e-01,5.376884422110552730e-01,3.849096063242494647e+00
3.165829145728642491e-01,5.376884422110552730e-01,3.951036477657162926e+00
3.266331658291456996e-01,5.376884422110552730e-01,4.052663932785500300e+00
3.366834170854271502e-01,5.376884422110552730e-01,4.151817982490474179e+00
3.467336683417086007e-01,5.376884422110552730e-01,4.245801897350353293e+00
3.567839195979900513e-01,5.376884422110552730e-01,4.332648781548250838e+00
3.668341708542712798e-01,5.376884422110552730e-01,4.410595955181674022e+00
3.768844221105527303e-01,5.376884422110552730e-01,4.479600922128828877e+00
3.869346733668341809e-01,5.376884422110552730e-01,4.541090546026550712e+00
3.969849246231156314e-01,5.376884422110552730e-01,4.596434324799024473e+00
4.070351758793970820e-01,5.376884422110552730e-01,4.645629677725412243e+00
4.170854271356783105e-01,5.376884422110552730e-01,4.689335585477420132e+00
4.271356783919597611e-01,5.376884422110552730e-01,4.727318862133078170e+00
4.371859296482412116e-01,5.376884422110552730e-01,4.758077103746122027e+00
4.472361809045226622e-01,5.376884422110552730e-01,4.782704299355613031e+00
4.572864321608041127e-01,5.376884422110552730e-01,4.802917673084822425e+00
4.673366834170853412e-01,5.376884422110552730e-01,4.818098660036669756e+00
4.773869346733667918e-01,5.376884422110552730e-01,4.827858523776308530e+00
4.874371859296482423e-01,5.376884422110552730e-01,4.832948106528204057e+00
4.974874371859296929e-01,5.376884422110552730e-01,4.834438148336795749e+00
5.075376884422111434e-01,5.376884422110552730e-01,4.832532767829854414e+00
5.175879396984925940e-01,5.376884422110552730e-01,4.825681463729277532e+00
5.276381909547738225e-01,5.376884422110552730e-01,4.813674086534037500e+00
5.376884422110552730e-01,5.376884422110552730e-01,4.796234616963465314e+00
5.477386934673367236e-01,5.376884422110552730e-01,4.774444021339271593e+00
5.577889447236181741e-01,5.376884422110552730e-01,4.749449255359810884e+00
5.678391959798996247e-01,5.376884422110552730e-01,4.721374238281607738e+00
5.778894472361808532e-01,5.376884422110552730e-01,4.690301968731630744e+00
5.879396984924623037e-01,5.376884422110552730e-01,4.656202777914457691e+00
5.979899497487437543e-01,5.376884422110552730e-01,4.619044148606970879e+00
6.080402010050252049e-01,5.376884422110552730e-01,4.577952384001961583e+00
6.180904522613066554e-01,5.376884422110552730e-01,4.531229378751080006e+00
6.281407035175878839e-01,5.376884422110552730e-01,4.478918310202522512e+00
6.381909547738693345e-01,5.376884422110552730e-01,4.421117799491266709e+00
6.482412060301507850e-01,5.376884422110552730e-01,4.357835279770363002e+00
6.582914572864322356e-01,5.376884422110552730e-01,4.288973520520207749e+00
6.683417085427136861e-01,5.376884422110552730e-01,4.214666779989840073e+00
6.783919597989949146e-01,5.376884422110552730e-01,4.135876884598098435e+00
6.884422110552763652e-01,5.376884422110552730e-01,4.052656845349750014e+00
6.984924623115578157e-01,5.376884422110552730e-01,3.964709253212527429e+00
7.085427135678392663e-01,5.376884422110552730e-01,3.870132390126501232e+00
7.185929648241207168e-01,5.376884422110552730e-01,3.766721139582120070e+00
7.286432160804019453e-01,5.376884422110552730e-01,3.659081718007353157e+00
7.386934673366833959e-01,5.376884422110552730e-01,3.551230216448910681e+00
7.487437185929648464e-01,5.376884422110552730e-01,3.441012162198776814e+00
7.587939698492462970e-01,5.376884422110552730e-01,3.326772211882831787e+00
7.688442211055277475e-01,5.376884422110552730e-01,3.208800971989276718e+00
7.788944723618089760e-01,5.376884422110552730e-01,3.087733425357775729e+00
7.889447236180904266e-01,5.376884422110552730e-01,2.964775165757670639e+00
